33.0,31.90,32.93,31.90,32.93,31.90,32.93,31.90,32.93
33.1,32.00,33.03,32.00,33.03,32.00,33.03,32.00,33.03
33.2,32.09,33.13,32.09,33.13,32.09,33.13,32.09,33.13
33.3,32.19,33.22,32.19,33.22,32.19,33.22,32.19,33.22
33.4,32.29,33.32,32.29,33.32,32.29,33.32,32.29,33.32
33.5,32.38,33.42,32.38,33.42,32.38,33.42,32.38,33.42
33.6,32.48,33.51,32.48,33.51,32.48,33.51,32.48,33.51
33.7,32.58,33.61,32.58,33.61,32.58,33.61,32.58,33.61
33.8,32.67,33.71,32.67,33.71,32.67,33.71,32.67,33.71
33.9,32.77,33.80,32.77,33.80,32.77,33.80,32.77,33.80
34.0,32.87,33.90,32.87,33.90,32.87,33.90,32.87,33.90
34.1,32.97,34.00,32.97,34.00,32.97,34.00,32.97,34.00
34.2,33.06,34.09,33.06,34.09,33.06,34.09,33.06,34.09
34.3,33.16,34.19,33.16,34.19,33.16,34.19,33.16,34.19
34.4,33.26,34.29,33.26,34.29,33.26,34.29,33.26,34.29
34.5,33.35,34.38,33.35,34.38,33.35,34.38,33.35,34.38
34.6,33.45,34.48,33.45,34.48,33.45,34.48,33.45,34.48
34.7,33.55,34.58,33.55,34.58,33.55,34.58,33.55,34.58
34.8,33.64,34.67,33.64,34.67,33.64,34.67,33.64,34.67
34.9,33.74,34.77,33.74,34.77,33.74,34.77,33.74,34.77
35.0,33.84,34.87,33.84,34.87,33.84,34.87,33.84,34.87
35.1,33.93,34.96,33.93,34.96,33.93,34.96,33.93,34.96
35.2,34.03,35.06,34.03,35.06,34.03,35.06,34.03,35.06
35.3,34.13,35.16,34.13,35.16,34.13,35.16,34.13,35.16
35.4,34.22,35.25,34.22,35.25,34.22,35.25,34.22,35.25
35.5,34.32,35.35,34.32,35.35,34.32,35.35,34.32,35.35
35.6,34.42,35.45,34.42,35.45,34.42,35.45,34.42,35.45
35.7,34.52,35.54,34.52,35.54,34.52,35.54,34.52,35.54
35.8,34.61,35.64,34.61,35.64,34.61,35.64,34.61,35.64
35.9,34.71,35.74,34.71,35.74,34.71,35.74,34.71,35.74
36.0,34.81,35.83,34.81,35.83,34.81,35.83,34.81,35.83
36.1,34.90,35.93,34.90,35.93,34.90,35.93,34.90,35.93
36.2,35.00,36.03,35.00,36.03,35.00,36.03,35.00,36.03
36.3,35.10,36.12,35.10,36.12,35.10,36.12,35.10,36.12
36.4,35.19,36.22,35.19,36.22,35.19,36.22,35.19,36.22
36.5,35.29,36.32,35.29,36.32,35.29,36.32,35.29,36.32
36.6,35.39,36.41,35.39,36.41,35.39,36.41,35.39,36.41
36.7,35.48,36.51,35.48,36.51,35.48,36.51,35.48,36.51
36.8,35.58,36.61,35.58,36.61,35.58,36.61,35.58,36.61
36.9,35.68,36.70,35.68,36.70,35.68,36.70,35.68,36.70
37.0,35.78,36.80,35.78,36.80,35.78,36.80,35.78,36.80
37.1,35.87,36.90,35.87,36.90,35.87,36.90,35.87,36.90
37.2,35.97,36.99,35.97,36.99,35.97,36.99,35.97,36.99
37.3,36.07,37.09,36.07,37.09,36.07,37.09,36.07,37.09
37.4,36.16,37.19,36.16,37.19,36.16,37.19,36.16,37.19
37.5,36.26,37.28,36.26,37.28,36.26,37.28,36.26,37.28
